awake,"""awake""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(18:18), "
aware,"""aware""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(10:36), "
away,"""away""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:20), (2:130), (2:214), (2:222), (3:137), (3:144), (5:75), (5:75), (6:26), (6:52), (7:117), (7:146), (7:199), (9:129), (10:78), (10:102), (11:29), (11:57), (11:92), (12:15), (12:33), (12:84), (12:105), (16:82), (17:28), (17:73), (18:16), (19:48), (19:49), (20:100), (20:124), (21:32), (21:42), (22:22), (24:63), (26:114), (27:25), (27:88), (28:21), (32:30), (34:16), (37:8), (37:10), (37:90), (37:140), (37:174), (37:178), (38:6), (40:69), (41:4), (41:13), (42:48), (43:5), (43:41), (43:89), (44:14), (51:2), (51:54), (53:29), (54:37), (70:17), (72:17), (74:49), (80:1), (81:18), (82:16), (88:23), "
away!,"""away!""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(38:68), "
away),"""away)""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(59:6), (59:7), "
away.,"""away.""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:134), (2:141), (15:13), (21:1), (33:38), "
"away.�""","""away.�""""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(20:48), "
away:,"""away:""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(12:13), (27:88), (50:4), "
away;,"""away;""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(13:30), "
away;-,"""away;-""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(89:4), "
away?,"""away?""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(11:30), (96:13), "
awe,"""awe""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(23:57), (42:18), "
awhile).,"""awhile).""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(86:17), "
ayats,"""ayats""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(10:1), "
aye!,"""aye!""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(57:12), "
aye):,"""aye):""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(18:108), "
aye:,"""aye:""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(25:16), "
babble,"""babble""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(43:83), "
babe.,"""babe.""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(19:29), "
back,"""back""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:15), (2:64), (2:109), (2:205), (3:32), (3:63), (3:82), (3:109), (3:155), (4:58), (4:77), (4:91), (5:54), (7:150), (8:16), (9:81), (10:30), (10:72), (11:18), (11:109), (12:27), (12:81), (16:70), (16:71), (17:69), (17:94), (18:36), (18:64), (20:92), (21:109), (22:76), (24:25), (24:64), (27:37), (28:24), (28:87), (30:11), (30:31), (30:53), (33:18), (33:25), (34:10), (34:32), (35:45), (42:33), (47:25), (51:39), (53:33), (56:87), (57:5), (57:13), (57:24), (62:8), (67:4), (74:23), (83:36), (84:10), (86:8), (89:28), "
back!,"""back!""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(6:27), (11:76), "
"back!""","""back!""""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(33:13), "
back-breaking,"""back-breaking""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(75:25), "
back.,"""back.""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(29:57), (36:83), (82:5), "
back?-,"""back?-""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(94:3), "
backbone,"""backbone""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(86:7), "
backs,"""backs""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(11:92), (40:33), (43:13), (70:17), "
backs.,"""backs.""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(49:12), (92:16), "
backslide,"""backslide""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:209), "
bad,"""bad""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(5:100), (38:62), "
bade,"""bade""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(7:11), "
baggage,"""baggage""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(12:65), (12:76), "
baked,"""baked""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(105:4), "
balance,"""balance""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(7:8), (23:102), (23:103), (101:8), "
balance.,"""balance.""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(15:19), (55:8), (55:9), "
ban,"""ban""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(21:95), "
band,"""band""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(3:104), (26:54), (33:13), (72:27), "
banishment,"""banishment""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(59:3), "
baptize,"""baptize""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:138), "
bar,"""bar""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(36:9), (36:9), "
bare,"""bare""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(6:94), (19:80), (68:42), "
bare.,"""bare.""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(53:58), "
bargain,"""bargain""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(61:10), (62:11), "
barren,"""barren""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(41:39), "
barren:,"""barren:""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(19:5), "
barrier,"""barrier""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(18:94), (18:95), "
barrier),"""barrier)""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(21:96), "
bartered,"""bartered""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:16), "
bartered),"""bartered)""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(12:62), "
basic,"""basic""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(3:7), "
battle,"""battle""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(61:4), "
battle-fields,"""battle-fields""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(9:25), "
battle:,"""battle:""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(3:121), "
be,"""be""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(1:2), (2:43), (2:48), (2:52), (2:53), (2:68), (2:86), (2:86), (2:106), (2:110), (2:111), (2:116), (2:119), (2:120), (2:121), (2:130), (2:135), (2:147), (2:162), (2:202), (2:241), (2:256), (2:257), (3:12), (3:30), (3:45), (3:46), (3:52), (3:60), (3:73), (3:88), (3:102), (3:106), (3:107), (3:117), (3:161), (3:185), (3:186), (4:3), (4:13), (4:14), (4:29), (4:48), (4:84), (4:88), (4:125), (4:129), (4:145), (4:148), (4:159), (5:10), (5:26), (5:32), (5:32), (5:37), (5:64), (5:71), (6:1), (6:23), (6:45), (6:51), (6:55), (6:70), (6:72), (6:93), (6:94), (6:121), (6:127), (6:127), (6:135), (6:145), (6:155), (6:160), (6:160), (7:8), (7:8), (7:9), (7:13), (7:24), (7:43), (7:43), (7:46), (7:47), (7:49), (7:51), (7:132), (7:152), (7:185), (7:187), (8:14), (8:16), (8:21), (8:47), (8:47), (9:7), (9:8), (9:16), (9:18), (9:24), (9:31), (9:35), (9:53), (9:64), (9:87), (9:92), (9:108), (9:119), (10:4), (10:5), (10:5), (10:27), (10:30), (10:36), (10:37), (10:45), (10:52), (10:53), (10:61), (10:68), (10:95), (11:17), (11:18), (11:24), (11:28), (11:34), (11:65), (11:65), (11:76), (11:99), (11:103), (11:103), (11:106), (11:106), (11:108), (11:115), (11:117), (11:119), (12:27), (12:74), (12:75), (12:92), (12:110), (13:21), (13:37), (14:7), (14:21), (14:23), (14:39), (14:48), (15:7), (15:31), (15:35), (15:50), (15:55), (15:62), (16:39), (16:57), (16:84), (16:92), (16:127), (17:8), (17:14), (17:50), (17:52), (17:68), (17:80), (17:111), (18:1), (18:31), (18:31), (18:40), (18:41), (18:48), (18:49), (18:67), (18:99), (18:105), (19:7), (19:31), (19:35), (19:47), (20:2), (20:65), (20:71), (20:97), (20:101), (20:102), (20:111), (20:130), (21:23), (21:39), (21:111), (21:112), (22:1), (22:7), (22:10), (22:20), (22:21), (22:55), (22:56), (22:56), (22:59), (23:10), (23:14), (23:37), (23:62), (23:65), (23:65), (23:66), (23:77), (23:116), (24:9), (24:11), (24:64), (25:16), (25:16), (25:24), (25:25), (25:34), (25:43), (25:58), (25:69), (25:75), (26:3), (26:13), (26:52), (26:87), (26:87), (26:92), (26:94), (26:102), (26:136), (26:146), (26:166), (26:203), (26:204), (26:211), (27:5), (27:15), (27:59), (27:72), (27:72), (27:81), (27:85), (27:87), (27:87), (27:93), (28:5), (28:8), (28:10), (28:37), (28:42), (28:54), (28:56), (28:60), (28:63), (28:64), (28:66), (28:70), (28:86), (29:2), (29:22), (29:57), (30:10), (30:11), (30:12), (30:14), (30:43), (30:55), (31:14), (31:19), (32:23), (32:28), (33:17), (33:28), (33:38), (33:44), (33:66), (34:1), (34:25), (34:31), (34:33), (34:33), (34:51), (35:1), (35:18), (35:18), (35:33), (35:33), (35:34), (35:36), (35:36), (36:22), (36:32), (36:51), (36:53), (36:56), (36:57), (36:75), (36:75), (36:83), (37:8), (37:19), (37:39), (37:45), (37:48), (37:67), (37:68), (37:157), (37:172), (38:11), (38:24), (38:52), (38:54), (38:78), (39:12), (39:37), (39:60), (39:68), (39:69), (39:69), (39:69), (39:70), (39:71), (39:72), (39:73), (39:74), (40:10), (40:16), (40:17), (40:17), (40:32), (40:40), (40:43), (40:46), (40:52), (40:72), (40:73), (41:19), (41:34), (41:35), (42:10), (42:33), (43:11), (43:19), (43:61), (43:67), (43:68), (43:71), (43:72), (43:74), (43:75), (43:76), (44:11), (44:13), (44:19), (44:23), (44:24), (44:44), (44:57), (45:19), (45:28), (45:28), (45:34), (45:36), (45:37), (46:10), (46:20), (46:25), (46:34), (48:16), (49:11), (49:11), (49:11), (50:8), (50:11), (50:20), (50:20), (50:21), (50:22), (50:31), (50:35), (50:42), (50:44), (51:9), (51:13), (51:14), (52:9), (52:13), (52:19), (52:46), (53:26), (53:41), (54:24), (54:28), (54:45), (54:48), (55:33), (55:35), (55:39), (55:41), (55:41), (55:50), (55:52), (55:56), (55:66), (55:68), (55:70), (55:78), (56:4), (56:5), (56:7), (56:8), (56:10), (56:11), (56:45), (56:50), (56:56), (56:60), (56:90), (56:92), (57:13), (57:13), (57:15), (58:5), (58:20), (59:17), (59:19), (60:3), (60:7), (62:8), (64:7), (64:15), (66:1), (66:5), (67:1), (67:11), (67:16), (67:25), (67:30), (68:9), (68:9), (68:32), (68:42), (68:43), (69:16), (69:17), (69:18), (69:18), (69:19), (69:21), (69:25), (70:8), (70:9), (70:11), (70:15), (70:35), (70:41), (73:14), (73:14), (73:18), (73:18), (74:13), (74:38), (75:13), (75:25), (75:27), (75:29), (75:30), (75:36), (76:3), (76:15), (76:17), (76:21), (76:24), (77:29), (77:35), (77:35), (77:36), (77:38), (78:18), (78:19), (78:31), (78:39), (79:6), (79:6), (79:8), (79:9), (79:10), (79:36), (79:39), (79:41), (80:11), (80:38), (80:40), (80:42), (82:14), (82:16), (83:4), (83:22), (83:25), (83:26), (83:27), (84:8), (86:9), (87:10), (87:11), (88:6), (88:8), (88:12), (88:13), (88:25), (88:26), (89:26), (89:27), (90:17), (90:20), (92:17), (93:4), (93:5), (101:4), (101:5), (101:7), (101:8), (104:4), (104:4), (104:8), (107:6), (109:6), (111:3), "
be),"""be)""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(3:11), (8:35), (10:10), (10:45), (15:45), (15:47), (17:79), (19:9), (23:99), (24:7), (30:30), (40:71), (40:80), (44:51), (46:16), (47:27), (51:13), (56:8), (56:15), (56:22), (56:28), (56:42), (56:44), (74:40), (82:19), (95:5), "
be):,"""be):""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(15:46), (19:21), (57:12), "
be-,"""be-""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(74:9), "
be:),"""be:)""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(39:59), (40:12), (50:24), "
beacons),"""beacons)""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(6:97), "
beaker,"""beaker""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(12:72), "
beaming,"""beaming""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(80:38), (83:24), "
bear,"""bear""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:46), (3:22), (11:72), (13:8), (14:12), (16:25), (29:13), (31:14), (35:18), (41:21), (51:2), (52:16), (83:21), "
bear.,"""bear.""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:286), "
bear:,"""bear:""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(23:62), "
beard,"""beard""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(20:94), "
bearer,"""bearer""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:119), (12:96), (35:18), "
beareth,"""beareth""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(4:166), "
bearings),"""bearings)""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:220), "
bears,"""bears""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(43:86), (100:7), "
beast),"""beast)""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(68:16), "
beasts,"""beasts""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(8:55), (81:5), "
beautiful,"""beautiful""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:245), (7:31), (7:32), (7:180), (10:93), (12:3), (16:125), (25:76), (33:21), (39:23), (44:54), (56:22), (57:11), "
beauty,"""beauty""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(16:6), (24:31), (24:31), (37:6), "
beauty),"""beauty)""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(10:5), (37:7), "
beauty):,"""beauty):""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(10:24), "
beauty.,"""beauty.""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(55:76), "
beauty:,"""beauty:""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(3:37), "
became,"""became""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:74), (5:71), (5:71), (7:92), (9:114), (42:14), (68:20), "
because,"""because""

 Where does this word mentioned in the Holy Quran?.

 Mention only the refrences.","(2:176), (2:275), (3:24), (3:182), (5:13), (5:58), (7:126), (8:13), (9:114), (15:39), (16:107), (17:69), (18:49), (19:37), (21:11), (22:10), (22:61), (22:62), (23:55), (25:77), (28:78), (30:41), (31:30), (34:17), (38:27), (40:12), (40:22), (40:75), (42:34), (44:37), (47:3), (47:9), (47:11), (47:28), (59:4), (59:13), (63:3), (64:6), (76:12), "
